Barcode,Fila,ID,Nombre,PrecioA,PrecioB,Problema
"7,50103E+12",3827,10933,RAID MAX MATA CUCARACHA Y CHIRIPA 339GR,15500,15000,Duplicado 11/19
"7,50103E+12",3963,11078,PROTEX X6 LIMPIEZA PROFUNDA,19800,0,Duplicado 12/19
"7,50103E+12",4228,11356,LADY SPEED STICK CLINICAL 9GR,1200,0,Duplicado 13/19
"7,50103E+12",4229,11357,SPEED STICK CLINICAL 9GR,1200,0,Duplicado 14/19
"7,50103E+12",5236,12374,GLASES AUTOMATICO PARAIZO AZUL 175GR,40000,0,Duplicado 15/19
"7,50103E+12",5427,12566,REPUESTO GLADE MANZANA CANELA 270ML ,20700,20100,Duplicado 16/19
"7,50103E+12",5428,12567,REPUESTO GLADE PARAISO AZUL 270ML,20700,20100,Duplicado 17/19
"7,50103E+12",5429,12568,REPUESTO GLADE HAWAIAN BREZE 270ML,20700,20100,Duplicado 18/19
"7,50103E+12",5451,12590,GLADE AUTOMATICO ABRAZO DE VAINILLA 270ML,40000,0,Duplicado 19/19

"7,50104E+12",4356,11487,TALCO MENNEN AZUL 200GR,4500,4000,Duplicado 1/2
"7,50104E+12",4357,11488,TALCO MENNEN ROSADO,4500,4000,Duplicado 2/2

"7,50106E+12",581,3163,SEDAL CREMA PEINA RIZOS 300ML,10700,10400,Duplicado 1/7
"7,50106E+12",719,9769,CREMA PONDS HYDRATANTE 50GR,9000,8700,Duplicado 2/7
"7,50106E+12",3389,10530,CREMA CORPORAL DOVE PARA PIEL SECA 1LITROS,22000,0,Duplicado 3/7
"7,50106E+12",4048,11163,CREMA PONDS CLARANT B3 50GR,11500,0,Duplicado 4/7
"7,50106E+12",4049,11164,CREMA PONDS CLARANT B3 100GR,19500,0,Duplicado 5/7
"7,50106E+12",4529,11658,CREMA PONDS REJUVENES 50GR,10500,0,Duplicado 6/7
"7,50106E+12",4530,11659,CREMA PONDS REJUVENES 100GR,19000,0,Duplicado 7/7

"7,50107E+12",331,1434,HEAD Y SHOULDERS CONTROL CASPA 18ML,900,0,Duplicado 1/2
"7,50107E+12",5037,12170,DOG CHOW COMIDA HUMEDA CON CARNE 100GR,2600,2550,Duplicado 2/2

"7,50109E+12",41,175,CEPILLO ORAL B PRO PROFILE PASCK DUO,14000,0,Duplicado 1/3
"7,50109E+12",2106,8967,CEPILLO ORAL B PRO PACK 2,14000,0,Duplicado 2/3
"7,50109E+12",5379,12518,ENJUAGUE BUCAL ORAL B 500ML LIMPIEZA PROFUNDA 4 EN,15000,14400,Duplicado 3/3

"7,50113E+12",4410,11542,ELECTROLIT SABOR A FRESA 625ML,7400,7180,Duplicado 1/3
"7,50113E+12",4579,11707,ELECTROLIT MORA AZUL  625ML,7400,7180,Duplicado 2/3
"7,50113E+12",5767,12908,ELECTROLIC DE MARACUYA 625ML,7400,7180,Duplicado 3/3

"7,501E+12",4212,11339,CREMA PARA PEINA PANTENE RIZOS 30ML,16500,0,Duplicado 1/2
"7,501E+12",5437,12576,SHAMPOO PANTENE RIZOS DEFINIDOS 200ML,12200,11800,Duplicado 2/2

"7,50221E+12",347,1650,SCHICK WOMEN QUATRO ,4200,3850,Duplicado 1/4
"7,50221E+12",2715,9544,PRESTOBARBA SCHICK XTREME  ULTIMATE X2,5400,5150,Duplicado 2/4
"7,50221E+12",2716,9545,PRESTOBARBA SCHICK SENSIBLE X2UNID,5400,5150,Duplicado 3/4
"7,50221E+12",3051,10100,TIRA PRESTOBARBA XTREME 18U,42000,0,Duplicado 4/4

"7,5062E+12",1078,9591,CREMA ORAL B 4 EN 1 60GR,3300,3200,Duplicado 1/4
"7,5062E+12",2319,9156,DOWNY CONCENTRADO 500ML,11500,11200,Duplicado 2/4
"7,5062E+12",5099,12234,CEPILLO ORAL B 7 BENEFICIOS CRISSCROSS X5UNID,27000,26300,Duplicado 3/4
"7,5062E+12",5425,12564,CEPILLO ORAL B AVANCE X5 PACK FAMILIAR ,28000,27000,Duplicado 4/4

"7,50631E+12",1968,8829,SHAMPOO PANTENE PRO.V 200ML,12200,11800,Duplicado 1/16
"7,50631E+12",1969,8830,CREMA PARA PEINAR TRESEMME 150ML,7900,0,Duplicado 2/16
"7,50631E+12",1972,8833,SHAMPOO SEDAL KERATINA 1LITROS,25000,0,Duplicado 3/16
"7,50631E+12",1976,8837,SHAMPOO DOVE 1.15,37000,0,Duplicado 4/16
"7,50631E+12",2150,9308,SHAMPOO SEDAL MICELAR 340ML,9500,9000,Duplicado 5/16
"7,50631E+12",2226,9063,PONDS CLARANT B3 PROTECTOR SOLAR 100GR,20900,20400,Duplicado 6/16
"7,50631E+12",2443,9278,ACONDICIONADOR SEDAL CERAMIDAS 340ML,11500,10800,Duplicado 7/16
"7,50631E+12",2444,9279,ACONDICIONADOR SEDAL KERATINA CON ANTIOXIDANTE 340,13800,13300,Duplicado 8/16
"7,50631E+12",4522,11651,DESODORANTE DOVE AEROSOL ORQUIDIA 150ML,16800,0,Duplicado 9/16
"7,50631E+12",4528,11657,DESODORANTE DOVE AEROSOL CALENDULA 87G 150ML,17500,17100,Duplicado 10/16
"7,50631E+12",5310,12449,DESODORANTE DOVE ORIGINAL 150ML,15000,0,Duplicado 11/16
"7,50631E+12",5370,12509,SHAMPOO SEDAL KERATINA ANTIOXIDANT 650ML,25700,25000,Duplicado 12/16
"7,50631E+12",5372,12511,SHAMPOO SEDAL CERAMIDAS 340ML,16000,0,Duplicado 13/16
"7,50631E+12",5373,12512,CREMA DE PEINA SEDAL KERATINA ANTIOXIDANTE 300ML,16000,15500,Duplicado 14/16
"7,50631E+12",5457,12596,SHAMPOO SEDALRIZOS DEFINIDOS 340ML,15000,14000,Duplicado 15/16
"7,50631E+12",5826,12967,DESODORANTE DOVE ORIGINAL 150ML,14500,14000,Duplicado 16/16

"7,50634E+12",1199,9613,GILLETE MACH3 REPUESTO,9900,0,Duplicado 1/2
"7,50634E+12",1393,8254,ARIEL 4K TRIPLE PODER,40000,39500,Duplicado 2/2

"7,50649E+12",2085,8946,BOMBILLO FULGORE 8W,4400,4100,Duplicado 1/3
"7,50649E+12",2706,9582,BOMBILLO FULGORE 16W,8000,7600,Duplicado 2/3
"7,50649E+12",2753,9581,BOMBILLO FULGORE 14W,5600,5300,Duplicado 3/3

"7,50955E+12",22,79,AXION 450GR LIMON,5800,5700,Duplicado 1/91
"7,50955E+12",38,170,CEPILLO COLGATE KIDS ,2300,0,Duplicado 2/91
"7,50955E+12",62,291,AXION DISCO 130GR,1400,1290,Duplicado 3/91
"7,50955E+12",177,781,PALMOLIVE DE AVENA 120GR,2800,2700,Duplicado 4/91
"7,50955E+12",217,946,SUAVITEL VAINILLA 180ML,1500,1380,Duplicado 5/91
"7,50955E+12",223,990,COLGATE TRIPLE ACCION 150ML,12000,11800,Duplicado 6/91
"7,50955E+12",354,1747,Suavitel Complete 180 ml.,1500,1380,Duplicado 7/91
"7,50955E+12",356,1749,SUAVITEL FRESAS CON CHOCOLATE 180ML,1500,1380,Duplicado 8/91
"7,50955E+12",446,9857,SPEED STICK CLINICAL 100GR,13200,12700,Duplicado 9/91
"7,50955E+12",447,9858,LADY SPEED STICK CLINICAL 100GR,13200,12700,Duplicado 10/91
"7,50955E+12",469,2480,AXION 450GR ANTIBACTERIAL,5800,5700,Duplicado 11/91
"7,50955E+12",478,2530,SUAVITEL 360ML,2800,2650,Duplicado 12/91
"7,50955E+12",496,2612,PROTEX AVENA 110GR,3200,3050,Duplicado 13/91
"7,50955E+12",725,9806,AXION LIMON 425GR,5600,5430,Duplicado 14/91
"7,50955E+12",727,9823,LADY SPEED STICK DERMA ACLARADO 150ML,15500,0,Duplicado 15/91
"7,50955E+12",850,5479,CEPILLO COLGATE MEDIO,2200,2000,Duplicado 16/91
"7,50955E+12",1082,6945,COLGATE MAXIMA PROTECCION 60ML,3300,3167,Duplicado 17/91
"7,50955E+12",1187,7552,COLGATE TRIPLE ACCION 150ML,12000,11800,Duplicado 18/91
"7,50955E+12",1310,8108,SUAVITEL PRIMAVERA 180ML,1500,1380,Duplicado 19/91
"7,50955E+12",1311,8109,SUAVITEL COMPLETE 160ML,1500,1450,Duplicado 20/91
"7,50955E+12",1352,8213,FABULOSO FLORAL 180ML,1700,1600,Duplicado 21/91
"7,50955E+12",1353,8214,FABULOSO ALTERNATIVA 180ML,1700,1600,Duplicado 22/91
"7,50955E+12",1354,8215,FABULOSO LAVANDA 180ML,1700,1600,Duplicado 23/91
"7,50955E+12",1355,8216,FABULOSO BEBE 180ML,1700,1600,Duplicado 24/91
"7,50955E+12",1357,8218,PROTEX LIMPIEZA PROFUNDA 110GR,3200,3050,Duplicado 25/91
"7,50955E+12",1358,8219,PALMOLIVE CARBON 120GR,2800,2700,Duplicado 26/91
"7,50955E+12",1359,8220,PALMOLIVE HUMECTACION 110GR,2800,2700,Duplicado 27/91
"7,50955E+12",1360,8221,AXION BARRA LIMON 300GR,2400,2250,Duplicado 28/91
"7,50955E+12",1701,8562,FABULOSO ALTERNATIVA 180ML,1700,1600,Duplicado 29/91
"7,50955E+12",1733,8594,AXION LIQUIDO NATURAL 640ML,10500,0,Duplicado 30/91
"7,50955E+12",1760,8621,FABULOSO 500ML,4000,0,Duplicado 31/91
"7,50955E+12",1921,8782,COLGATE LUMINOUS WHITE LISTERINE ENUAGUE,24500,0,Duplicado 32/91
"7,50955E+12",1923,8784,COLGATE LUMINOUS WHITE 125ML,13500,13000,Duplicado 33/91
"7,50955E+12",2076,8937,SPEED STICK X18DUO SACHET,24000,0,Duplicado 34/91
"7,50955E+12",2077,8938,LADY SPEED STICK X18 DUO SACHET,24000,0,Duplicado 35/91
"7,50955E+12",2099,8960,CEPILLO COLGATE PRO 360 MAS CREMA ,27000,0,Duplicado 36/91
"7,50955E+12",2374,9209,SUAVITEL ORQUIDEA 180ML,1500,1380,Duplicado 37/91
"7,50955E+12",2496,9354,SPEED STICK CLINICAL AEROSOL 150ML,14500,0,Duplicado 38/91
"7,50955E+12",2497,9355,SPEED STICK STREME ULTRA AEROSOL 150ML,15500,0,Duplicado 39/91
"7,50955E+12",2517,9375,PROTEX CARBON 110GR,3200,3050,Duplicado 40/91
"7,50955E+12",2627,9454,SUAVITEL CUIDADO COMPLETO 2.3LITROS,18000,17600,Duplicado 41/91
"7,50955E+12",2628,9455,COLGATE TRIPLE 300ML,25000,0,Duplicado 42/91
"7,50955E+12",2676,9595,SUAVITEL LAVANDA 360ML,2800,2650,Duplicado 43/91
"7,50955E+12",2712,9552,AXION BARRA 120GR,1200,1120,Duplicado 44/91
"7,50955E+12",2732,9559,AXION XTREME 850GR,12000,0,Duplicado 45/91
"7,50955E+12",2803,10204,LADY SPEED STICK CLINICAL 70GR,8000,7650,Duplicado 46/91
"7,50955E+12",2806,9922,LADY SPEED STICK CLINICAL 100GR,13200,10600,Duplicado 47/91
"7,50955E+12",2958,10023,FABULOSO LAVANDA 360ML,3700,3600,Duplicado 48/91
"7,50955E+12",2992,10205,SPEED STICK CLINICAL 70GR,8200,0,Duplicado 49/91
"7,50955E+12",3084,10135,PALMOLIVE 110GR OLIVA ALOE 3200,2800,2700,Duplicado 50/91
"7,50955E+12",3108,10348,SHAMPOO EL VIVE LOERAL REPARADOR 680ML,29000,28000,Duplicado 51/91
"7,50955E+12",3209,10269,COLGATE LUMINOUS WHITE 75ML,13000,12700,Duplicado 52/91
"7,50955E+12",3371,10430,TRATAMIENTO EL VIVE COLOR 300GR,15600,0,Duplicado 53/91
"7,50955E+12",3437,10498,SUAVITEL FLORAL 4.8L,36000,35500,Duplicado 54/91
"7,50955E+12",3452,10524,COLGATE TRIPLE ACCION 100ML,9300,9050,Duplicado 55/91
"7,50955E+12",3687,10786,COLGATE LUMINOUS WHITE  50ML,10800,10300,Duplicado 56/91
"7,50955E+12",3708,11151,SUAVITEL MANZANA VERDE 430ML,3100,3000,Duplicado 57/91
"7,50955E+12",3746,10844,PALMOLIVE RENOVACION INTENSA 110G,2800,2700,Duplicado 58/91
"7,50955E+12",3774,10875,SHAMPOO EL VIVE LOREAL PARIS 680ML,29000,28000,Duplicado 59/91
"7,50955E+12",4024,11138,COLGATE TRIPLE ACCION 150ML X3UNID,31000,0,Duplicado 60/91
"7,50955E+12",4121,11239,SPEED STICK CLINICAL X20UNID 9GR,19000,0,Duplicado 61/91
"7,50955E+12",4122,11240,LADY SPEED STICK CLINICAL X20UNID 9G,19000,0,Duplicado 62/91
"7,50955E+12",4179,11299,COLGATE MAXIMA PROTECCION ANTICARIES 150ML,11200,10900,Duplicado 63/91
"7,50955E+12",4309,11440,LADY SPEED SCTICK REDUCE VELLO 60GR,7300,7100,Duplicado 64/91
"7,50955E+12",4505,11635,SPEED STICK GEL 70GR,11200,10800,Duplicado 65/91
"7,50955E+12",4568,11696,AXION X TREME LIMON 235G,3200,3060,Duplicado 66/91
"7,50955E+12",4737,11863,CEPILLO COLGATE FRESH X5 MEDIO ,25000,0,Duplicado 67/91
"7,50955E+12",4842,11967,FABULOSO 2L NARANJA ,17000,0,Duplicado 68/91
"7,50955E+12",4932,12060,COLGATE DOBLE FRESCURA 100ML,6200,5900,Duplicado 69/91
"7,50955E+12",4961,12092,SUAVITEL CUIDADO COMPLETO TARRO 2.8L,20500,19800,Duplicado 70/91
"7,50955E+12",5078,12211,SUAVITEL NATURAL ESSENTIALS 160ML,1500,1450,Duplicado 71/91
"7,50955E+12",5169,12306,PROTEX HERBAL 110GR,3200,3050,Duplicado 72/91
"7,50955E+12",5170,12307,PROTEX NUTRI PROTEC 110GR,3200,3050,Duplicado 73/91
"7,50955E+12",5266,12404,CEPILLO COLGATE ENCIAS X3UNID,23800,0,Duplicado 74/91
"7,50955E+12",5351,12490,PALMOLIVE NUTRICION RENOVADORA 110GR,2800,2700,Duplicado 75/91
"7,50955E+12",5363,12502,CEPILLO COLGATE DURO CLEAN EXTRA  X2,9500,0,Duplicado 76/91
"7,50955E+12",5364,12503,CEPILLO COLGATE PROCUIDADO SUAVE X4UNID,23200,0,Duplicado 77/91
"7,50955E+12",5392,12531,SPEED STICK XTREME NIGHT GEL 70GR,11000,10600,Duplicado 78/91
"7,50955E+12",5403,12542,LADY SPEED STICK CARBON ACTIVO 150ML,15500,0,Duplicado 79/91
"7,50955E+12",5416,12555,COLGATE TOTAL 12 ANTI SARRO 75ML X3UNID ,25300,0,Duplicado 80/91
"7,50955E+12",5417,12556,COLGATE TOTAL 12 CARBON ACTIVADO 75ML 3UNID,25300,0,Duplicado 81/91
"7,50955E+12",5418,12557,COLGATE TOTAL 12 PREVENCION ACTIVA 75ML X3UNID,25300,0,Duplicado 82/91
"7,50955E+12",5432,12571,SHAMPOO ELVIVE LOREAL HIDRA HIALURONICO 680ML,29000,28000,Duplicado 83/91
"7,50955E+12",5433,12572,SHAMPOO ELVIVE LOREAL FREAM LONG 680ML,29000,28000,Duplicado 84/91
"7,50955E+12",5434,12573,SHAMPOO ELVIVE LOREAL GLYCOLIC 680ML,29000,28000,Duplicado 85/91
"7,50955E+12",5440,12579,CREMA PARA PEINAR ELVIVE LOREAL OLEO 300ML,12800,12300,Duplicado 86/91
"7,50955E+12",5441,12580,CREMA PARA PEINAR ELVIVE DREAM LONG 300ML,12800,12300,Duplicado 87/91
"7,50955E+12",5524,12664,COLGATE PLAX ODOR CONTROL 500ML,17800,0,Duplicado 88/91
"7,50955E+12",5784,12925,SUAVITEL VERDE,1500,1450,Duplicado 89/91
"7,50955E+12",5832,12973,FABULOSO NARANJA 180ML,1700,1600,Duplicado 90/91
"7,50955E+12",5835,12976,COLGATE TRIPLE ACCION 75ML,3700,3542,Duplicado 91/91

"7,59001E+12",175,771,OREO 12X4 432GR,11000,0,Duplicado 1/7
"7,59001E+12",199,873,SALSA SABOR A QUESO RIK 300GR,16000,15500,Duplicado 2/7
"7,59001E+12",432,2298,MANTEQUILLA MA 500GR,9200,8800,Duplicado 3/7
"7,59001E+12",573,3099,Club Social Original ,700,0,Duplicado 4/7
"7,59001E+12",4105,11222,OREO ORIGINAL,1000,0,Duplicado 5/7
"7,59001E+12",4965,12096,MANTEQUILLA NE 500GR,8600,8300,Duplicado 6/7
"7,59001E+12",5503,12643,MANTEQUILLA MA,16000,15500,Duplicado 7/7

"7,59104E+12",1237,7741,FRUTY AROS KARYMBA 240GR,6800,6600,Duplicado 1/6
"7,59104E+12",2141,8989,FLIPS 28GR,1800,0,Duplicado 2/6
"7,59104E+12",2385,9221,FLIPS CHOCOLATE X6UNID,9200,0,Duplicado 3/6
"7,59104E+12",3304,10361,FLIPS CHOCOLATE 28GR,1800,0,Duplicado 4/6
"7,59104E+12",4042,11157,FLIPS X12UNID 28GR,20500,0,Duplicado 5/6
"7,59104E+12",4124,11242,FLIPS X12 UND 28GR,20500,0,Duplicado 6/6

"7,59106E+12",721,9762,COLONIA CHICO 110ML,10000,9700,Duplicado 1/3
"7,59106E+12",747,4639,ZUCARITAS KELLOGGS 250GR,3600,3450,Duplicado 2/3
"7,59106E+12",2400,9236,FROOT LOOPS KELLOGGS 250GR,3600,3450,Duplicado 3/3

"7,59107E+12",207,911,PRESTOBARBA SCHICK XTREME VERDE,2700,0,Duplicado 1/5
"7,59107E+12",224,993,DIABLITOS UNDER WOOD 115GR,8900,8600,Duplicado 2/5
"7,59107E+12",280,1196,PRESTOBARBA SCHICK AZUL,3000,0,Duplicado 3/5
"7,59107E+12",619,3632,PRESTOBARBA STRAME HAWAI 3,2800,0,Duplicado 4/5
"7,59107E+12",1437,8298,DIABLITO UNDER WOOD 54GR,4600,4500,Duplicado 5/5

"7,59111E+12",2776,9896,CREMA DE ARROZ POLLY 450GR,6800,6550,Duplicado 1/2
"7,59111E+12",5273,12411,CREMA DE ARROZ POLLY 900GR,9400,9100,Duplicado 2/2

"7,591E+12",140,670,Pepitonas 140g,6600,6400,Duplicado 1/5
"7,591E+12",685,4369,CREMA DE ARROZ PRIMOR POTE  900GR  ,10800,10450,Duplicado 2/5
"7,591E+12",1299,8045,CREMA DE ARROZ BOLSA PRI 900GR,7700,7300,Duplicado 3/5
"7,591E+12",3807,10911,CREMA DE ARROZ PRIMO 450GR,5700,5500,Duplicado 4/5
"7,591E+12",5766,12907,SALMON MAR 170GR,4900,4750,Duplicado 5/5

"7,5923E+12",349,1701,GANCHOS PARA ROPA,5200,5000,Duplicado 1/2
"7,5923E+12",5443,12582,PINZA ROPA ITECA X12UNID,4200,3950,Duplicado 2/2

"7,59287E+12",2487,9346,GEL ROLDA BLACK 500GR,12700,12300,Duplicado 1/4
"7,59287E+12",5438,12577,CREMA DE PEINAR ROLDA ACIETE DE RICINO 300ML,14700,14200,Duplicado 2/4
"7,59287E+12",5439,12578,CREMA DE PEINAR ROLDA COLAGENO 300ML,14700,14200,Duplicado 3/4
"7,59287E+12",5442,12581,CREMA PARA PEINAR ROLDA CERA DE ABEJA 300ML,14700,14200,Duplicado 4/4

"7,60203E+11",3285,10344,MASMELOS ANGELITOS 60GR,1800,1700,Duplicado 1/4
"7,60203E+11",3286,10345,MAMELO CRISMELO MALVISCO 150GR,3500,3400,Duplicado 2/4
"7,60203E+11",3814,10919,MASMELOS ANGELITOS 150GR,3400,3300,Duplicado 3/4
"7,60203E+11",5407,12546,MASMELO CRISMELO 75GR,2900,2800,Duplicado 4/4

"7,61303E+12",159,723,NESTUM TRIGO MIEL 200GR,12400,12000,Duplicado 1/5
"7,61303E+12",399,2052,NESTUM 5 CEREALES 200GR,13300,13000,Duplicado 2/5
"7,61303E+12",1047,6686,NESTUM TRIGO MIEL 350GR,20300,19700,Duplicado 3/5
"7,61303E+12",1051,6706,NESTUM CERELAC 360GR,19900,19200,Duplicado 4/5
"7,61303E+12",5303,12442,NESTUM 5 CEREALES 350GR,22000,21500,Duplicado 5/5

"7,62221E+12",1099,7206,OREO MINI 40GR,2000,1900,Duplicado 1/5
"7,62221E+12",4032,11146,HALLS BARRA FRUIT MIX X12BARRAS,17000,0,Duplicado 2/5
"7,62221E+12",4033,11147,HALLS BARRA CEREZA X12UNID,17000,0,Duplicado 3/5
"7,62221E+12",4034,11148,HALLS MENTHO BARRA X12UNID,17000,0,Duplicado 4/5
"7,62221E+12",4438,11570,HALLS MENTA EUCALIPTO 25G,1600,0,Duplicado 5/5

"7,6222E+12",152,707,CLUB SOCIAL ORIGINAL 9X3,6200,0,Duplicado 1/38
"7,6222E+12",638,3685,HALLS BARRA,1600,0,Duplicado 2/38
"7,6222E+12",678,9652,CLUB SOCIAL MANTEQUILLA X9,6700,0,Duplicado 3/38
"7,6222E+12",1382,8243,OREO ROLLITO 12U,2700,2590,Duplicado 4/38
"7,6222E+12",1667,8528,HALLS BARRA NEGRO X12UNID,17000,0,Duplicado 5/38
"7,6222E+12",1744,8605,BUBBALOO MORA X70UNID,14800,0,Duplicado 6/38
"7,6222E+12",1747,8608,BUBBALOO FRESA X70,14800,0,Duplicado 7/38
"7,6222E+12",1759,8620,BUBBALOO CEREZA X70UNID,14800,0,Duplicado 8/38
"7,6222E+12",1792,8653,OREO TROZOS 500GR,9700,0,Duplicado 9/38
"7,6222E+12",2195,9034,BUBBALUU FRUTA X70,14800,0,Duplicado 10/38
"7,6222E+12",2365,9200,TRIDENT TROPICAL X18UNID,23500,0,Duplicado 11/38
"7,6222E+12",2366,9201,TRIDENT SANDIA X18UNID,23500,0,Duplicado 12/38
"7,6222E+12",2367,9202,TRIDENT X18UNID FRESH HERBAL,23500,0,Duplicado 13/38
"7,6222E+12",2383,9219,TRIDENT 8.5GR,1400,0,Duplicado 14/38
"7,6222E+12",2602,9441,OREO ROLLITOX12 CHOCOLATE ,2700,2590,Duplicado 15/38
"7,6222E+12",2936,10599,CLUB SOCIAL INTEGRAL X9,6500,0,Duplicado 16/38
"7,6222E+12",3093,10144,TRIDENT 8.5GR,1400,0,Duplicado 17/38
"7,6222E+12",3100,10154,TRIDENT MENTA X18,23500,0,Duplicado 18/38
"7,6222E+12",3366,10421,TRIDENT YERBABUENA X60,14000,0,Duplicado 19/38
"7,6222E+12",4106,11223,TRIDENT TUTTI FRUTI 805G,14000,0,Duplicado 20/38
"7,6222E+12",4263,11391,TRIDENT 60UND SANDIA,14000,0,Duplicado 21/38
"7,6222E+12",4383,11514,TRIDENT 8.5 GR MENTA,1400,0,Duplicado 22/38
"7,6222E+12",4442,11574,TRIDENT YERBABUENA 72,20700,0,Duplicado 23/38
"7,6222E+12",4561,11689,CLUB SOCIAL MANTEQUILLA 24GR,800,0,Duplicado 24/38
"7,6222E+12",4562,11690,CLUB SOCIAL INTEGRAL 24G,900,0,Duplicado 25/38
"7,6222E+12",4650,11777,TRIDENT 5.1G YERBABUENA,1000,0,Duplicado 26/38
"7,6222E+12",4669,12076,BUBBALOO CEREZA X47,10300,0,Duplicado 27/38
"7,6222E+12",4904,12031,TRIDENT TUTTI FRUTTI X70UNID,14000,0,Duplicado 28/38
"7,6222E+12",4947,12077,BUBBALOO RETO ACIDO X47,10300,0,Duplicado 29/38
"7,6222E+12",4948,12078,BUBBALOO FRESA X47,10300,0,Duplicado 30/38
"7,6222E+12",5180,12317,TRIDENT X60 TUTTI FRUTTI 90GR,14000,0,Duplicado 31/38
"7,6222E+12",5182,12319,TRIDENT SANDIA PG 18 LLE 21 178G,23500,0,Duplicado 32/38
"7,6222E+12",5773,12914,TRIDENRTE X60,12600,0,Duplicado 33/38
"7,6222E+12",5785,12926,TRIDENT X60,14000,0,Duplicado 34/38
"7,6222E+12",5791,12933,TRIDENT MENTA MAS FUERTE X60UNID,14000,0,Duplicado 35/38
"7,6222E+12",5793,12934,TRIDENT MENTA X60UNID,14000,0,Duplicado 36/38
"7,6222E+12",5794,12935,TRIDENT X18UNID MORA AZUL,23500,0,Duplicado 37/38
"7,6222E+12",5797,12938,BUBBALOO FRUTAS X47UNID,10300,0,Duplicado 38/38

"7,6223E+12",736,9831,HONY BRAN 3X9,6300,0,Duplicado 1/3
"7,6223E+12",2874,9949,CLUB SOCIAL MANTEQUILLA 26GR,700,0,Duplicado 2/3
"7,6223E+12",4563,11691,HONY BRAN 33GR,800,0,Duplicado 3/3

"7,64452E+11",4353,11484,ARCOIRIS TINTE TELAS 9 GR,1500,1300,Duplicado 1/6
"7,64452E+11",4403,11535,ACEITE SOYA ISA 4800ML,33000,32500,Duplicado 2/6
"7,64452E+11",5244,12382,ACEITE  SOYA ISA 430ML,3400,3209,Duplicado 3/6
"7,64452E+11",5245,12383,ACEITE SOYA ISA 3.000ML,21800,21000,Duplicado 4/6
"7,64452E+11",5405,12544,ACEITE ISA 1LITRO,6100,5750,Duplicado 5/6
"7,64452E+11",5630,12770,ACEITE ISA 2700ML,21000,20500,Duplicado 6/6

"7,70015E+12",2130,8988,LAVALOZA MI DIA LIMON 500GR,3200,3100,Duplicado 1/14
"7,70015E+12",3345,10406,LAVALOZA CREMA MI DIA 500GR,3200,3100,Duplicado 2/14
"7,70015E+12",3997,11112,MAIZ TIERNO MI DIA 241GR,5400,5250,Duplicado 3/14
"7,70015E+12",4282,11412,ATUN RALLADO MI DIA 160GR,3000,0,Duplicado 4/14
"7,70015E+12",4729,11855,AROMATICA MI DIA CIDRON X20UNI,2400,2250,Duplicado 5/14
"7,70015E+12",4730,11856,AROMATICA MI DIA MANZANILLA X20UNID,2700,2600,Duplicado 6/14
"7,70015E+12",4731,11857,AROMATICA MI DIA HIERBABUENA 20UNID,2400,2250,Duplicado 7/14
"7,70015E+12",4732,11858,AROMATICAMI DIA LIMONCILLO X20UNID,2700,2600,Duplicado 8/14
"7,70015E+12",5130,12265,GALLETA NAVIDEÑA MI DIA 200GR,3600,3500,Duplicado 9/14
"7,70015E+12",5203,12340,AROMATICA MI DIA FRUTOS ROJOS X20UNID 20GR,2700,2600,Duplicado 10/14
"7,70015E+12",5378,12517,LAVALOZA MI DIA LIMON 3K,20000,19600,Duplicado 11/14
"7,70015E+12",5703,12844,WAFER ITALO MI DIA X18UNID ,5600,0,Duplicado 12/14
"7,70015E+12",5774,12915,AROMATICAS MI DIA BUENAS NOCHES 20GR X20 SOBRES,3100,3000,Duplicado 13/14
"7,70015E+12",5775,12916,AROMATICAS MI DIA DESPUES DE COMIDA 20GR X20UNID ,3100,3000,Duplicado 14/14

"7,70019E+12",2182,9022,MATRIMONIO JAMON Y QUESO CHAQTERI 420GR,9000,8800,Duplicado 1/2
"7,70019E+12",3934,11047,QUESO DOBLE CREMA CIFUENTES,5200,0,Duplicado 2/2

"7,70021E+12",4225,11353,LECHE CONDENSADA EL ANDINO TETERO 400GR,7200,6950,Duplicado 1/2
"7,70021E+12",5012,12144,AREQUIPE EL ANDINO TETERO 400GR,7200,6950,Duplicado 2/2

"7,7003E+12",1103,7230,LIMPIAPISOS BRILLA KING BICARBONTO 1L,3200,3000,Duplicado 1/105
"7,7003E+12",1109,7252,PURINA PARA GATO MAGIC FRIENDS KILO,7500,7200,Duplicado 2/105
"7,7003E+12",1120,7308,GALLETAS SALTISIMA X4 TACOS,4700,4500,Duplicado 3/105
"7,7003E+12",1142,7363,GEL DE BAÑO BOTANICALS MANZANA VERDE 750ML,9300,9000,Duplicado 4/105
"7,7003E+12",1150,7403,SUAVIZANTE FLORAL BONAROPA 3 LITROS ,10800,10380,Duplicado 5/105
"7,7003E+12",1183,7529,LIMPIADOR JAZMIN LAVANDA 3 LITROS,7700,7400,Duplicado 6/105
"7,7003E+12",1691,8552,CREMA CORPORAL NATURAL FEELING BOTANICALS MANZANA ,9600,9200,Duplicado 7/105
"7,7003E+12",1708,8569,LIMPIADOR LAVANDA JAZMIN 1 LITRO,3000,2850,Duplicado 8/105
"7,7003E+12",1712,8573,GEL DE BAÑO NATURAL FEELING BOTANICAL DE NUEZ 750M,9300,9000,Duplicado 9/105
